Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
purple-moon-kids-nightsuit,,,,,,,,,5 - 6 Years,,,,,,,,'10707483,500.0,shopify,91,deny,manual,799.00,,true,false,,,,,'10707483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/75.png?v=1656850702,kg,,,,,,
purple-moon-kids-nightsuit,,,,,,,,,7 - 8 Years,,,,,,,,'10707484,500.0,shopify,85,deny,manual,799.00,,true,false,,,,,'10707484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/75.png?v=1656850702,kg,,,,,,
purple-moon-kids-nightsuit,,,,,,,,,9 - 10 Years,,,,,,,,'10706378,500.0,shopify,96,deny,manual,799.00,,true,false,,,,,'10706378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/75.png?v=1656850702,kg,,,,,,
hello-friends-kids-nightsuit,Hello Friends Kids Nightsuit,"<h4>Hello Friends Kids Nightsuit</h4>
<p>Pair of Shirt &amp; Trouser<br></p>
<p>Fabric : Soft High Quality Jersey</p>
<p>Full Sleeve T-Shirt</p>
<p>Contrast Trouser</p>
<p>Round Neck</p>
<p>Two Tone Color Shirt</p>
<p>Printed Cartoon</p>
<p>Comfortable Wear</p>
<p>Easy Wash &amp; Press</p>
<p>Sizes 1-10 years</p>",BBG FASHION,Apparel & Accessories > Clothing,Kids wear,"k, Kids Full Sleeves, NEW ARRIVAL",false,Size,1 - 2 Years,,,,,,,,'10707477,500.0,shopify,90,deny,manual,799.00,,true,false,,,,,'10707477,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,1,Hello Friends Kids Nightsuit - front view - kids wear Pakistan,false,,"Kidswear pair of Shirt & Trouser. Fabric: is Soft and High-Quality Jersey with Full Sleeve T-Shirt with Round Neck and Contrast Trouser Printed Cartoon Childrens Clothing comfortable to wear and Easy Wash. Available Kids collection wear size 1 - 10 Years with fresh fashions and Funny designs at www.bbgfashion.pk
",,,,,,,,,,,,,'1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,kg,,,true,,,draft
hello-friends-kids-nightsuit,,,,,,,,,3 - 4 Years,,,,,,,,'10707478,500.0,shopify,92,deny,manual,799.00,,true,false,,,,,'10707478,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/WhatsAppImage2022-06-06at1.24.37PM_6243d325-5128-447e-aa99-0eeb2861a8f0.jpg?v=1656850617,2,Hello Friends Kids Nightsuit - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,kg,,,,,,
hello-friends-kids-nightsuit,,,,,,,,,5 - 6 Years,,,,,,,,'10707479,500.0,shopify,92,deny,manual,799.00,,true,false,,,,,'10707479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,kg,,,,,,
hello-friends-kids-nightsuit,,,,,,,,,7 - 8 Years,,,,,,,,'10707480,500.0,shopify,93,deny,manual,799.00,,true,false,,,,,'10707480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,kg,,,,,,
hello-friends-kids-nightsuit,,,,,,,,,9 - 10 Years,,,,,,,,'10706377,500.0,shopify,93,deny,manual,799.00,,true,false,,,,,'10706377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/76.png?v=1656850604,kg,,,,,,
sea-green-lion-kids-nightsuit,Sea Green Lion Kids Nightsuit,"<h4>Sea Green Lion Kids Nightsuit</h4>
<p>Pair of Shirt &amp; Trouser<br></p>
<p>Fabric : Soft High Quality Jersey</p>
<p>Full Sleeve T-Shirt</p>
<p>Contrast Trouser</p>
<p>Round Neck</p>
<p>Two Tone Color Shirt</p>
<p>Printed Cartoon</p>
<p>Comfortable Wear</p>
<p>Easy Wash &amp; Press</p>
<p>Sizes 1-10 years</p>",BBG FASHION,Apparel & Accessories > Clothing,Kids wear,"k, Kids Full Sleeves, NEW ARRIVAL",false,Size,1 - 2 Years,,,,,,,,'10707473,500.0,shopify,95,deny,manual,799.00,,true,false,,,,,'10707473,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,1,Sea Green Lion Kids Nightsuit - front view - kids wear Pakistan,false,,"Kidswear pair of Shirt & Trouser. Fabric: is Soft and High-Quality Jersey with Full Sleeve T-Shirt with Round Neck and Contrast Trouser Printed Cartoon Childrens Clothing comfortable to wear and Easy Wash. Available Kids collection wear size 1 - 10 Years with fresh fashions and Funny designs at www.bbgfashion.pk
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,kg,,,true,,,draft
sea-green-lion-kids-nightsuit,,,,,,,,,3 - 4 Years,,,,,,,,'10707474,500.0,shopify,94,deny,manual,799.00,,true,false,,,,,'10707474,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/WhatsAppImage2022-06-06at1.24.37PM_20553d4f-d713-47db-9f53-759fefa463ff.jpg?v=1656850511,2,Sea Green Lion Kids Nightsuit - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,kg,,,,,,
sea-green-lion-kids-nightsuit,,,,,,,,,5 - 6 Years,,,,,,,,'10707475,500.0,shopify,94,deny,manual,799.00,,true,false,,,,,'10707475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,kg,,,,,,
sea-green-lion-kids-nightsuit,,,,,,,,,7 - 8 Years,,,,,,,,'10707476,500.0,shopify,94,deny,manual,799.00,,true,false,,,,,'10707476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,kg,,,,,,
sea-green-lion-kids-nightsuit,,,,,,,,,9 - 10 Years,,,,,,,,'10706376,500.0,shopify,96,deny,manual,799.00,,true,false,,,,,'10706376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/74.png?v=1656850465,kg,,,,,,
yellow-and-black-lightening-bear-printed-kids-wear,Yellow and Black Lightening Bear Printed Kids Wear,"<h4>Yellow and Black Lightening Bear Printed Kids Wear<br>
</h4>
<p>Pair of Shirt &amp; Trouser</p>
<p>Fabric: Soft High-Quality Jersey</p>
<p>Full Sleeve T-Shirt</p>
<p>Contrast Trouser</p>
<p>Round Neck</p>
<p>Two-Tone Color Shirt</p>
<p>Printed Cartoon</p>
<p>Comfortable Wear Children Clothing</p>
<p>Easy Wash &amp; Press</p>
<p>Sizes 1-10 years</p>",BBG FASHION,Apparel & Accessories > Clothing,Kids wear,"k, Kids Full Sleeves, NAK, NEW ARRIVAL",false,Size,1 - 2 Years,,,,,,,,'10707469,500.0,shopify,100,deny,manual,799.00,,true,false,,,,,'10707469,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,1,Yellow And Black Lightening Bear Printed Kids Wear - front view - kids wear Pakistan,false,,Kidswear pair of Shirt & Trouser. Fabric: is Soft and High-Quality Jersey with Full Sleeve T-Shirt with Round Neck and Contrast Trouser Printed Cartoon Childrens Clothing comfortable to wear and Easy Wash. Available Kids collection wear size 1 - 10 Years with fresh fashions and Funny designs at www.bbgfashion.pk,,,,,,,,,,,,,'1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,kg,,,true,,,draft
yellow-and-black-lightening-bear-printed-kids-wear,,,,,,,,,3 - 4 Years,,,,,,,,'10707470,500.0,shopify,93,deny,manual,799.00,,true,false,,,,,'10707470,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/WhatsAppImage2022-06-06at1.24.37PM_90be92e1-92d5-4a71-9ffa-3dc5697f8b77.jpg?v=1656409780,2,Yellow And Black Lightening Bear Printed Kids Wear - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,kg,,,,,,
yellow-and-black-lightening-bear-printed-kids-wear,,,,,,,,,5 - 6 Years,,,,,,,,'10707471,500.0,shopify,96,deny,manual,799.00,,true,false,,,,,'10707471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,kg,,,,,,
yellow-and-black-lightening-bear-printed-kids-wear,,,,,,,,,7 - 8 Years,,,,,,,,'10707472,500.0,shopify,100,deny,manual,799.00,,true,false,,,,,'10707472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,kg,,,,,,
yellow-and-black-lightening-bear-printed-kids-wear,,,,,,,,,9 - 10 Years,,,,,,,,'10706375,500.0,shopify,99,deny,manual,799.00,,true,false,,,,,'10706375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/products/Kids-MenBakra-EidCollection_3.png?v=1656409770,kg,,,,,,
copy-of-red-and-white-striped-tracksuit-tape-tee-leggings-pants-set-for-women,Navy Blue and White Striped Tracksuit,"<h4 data-start=""248"" data-end=""494"">Navy Blue and White Striped Tracksuit </h4>
<p data-start=""248"" data-end=""494"">Elevate your everyday style with the <strong data-start=""285"" data-end=""340"">Navy Blue and White Striped Tracksuit Set for Women</strong>. Designed with a sleek navy base and white stripe tape detailing, this set includes a comfortable tee and fitted leggings pants for a modern sporty look.</p>
<p data-start=""496"" data-end=""648"">Made from soft, breathable fabric, it ensures all-day comfort while keeping your style on point. Perfect for casual wear, travel, workouts, or lounging.</p>
<p data-start=""650"" data-end=""671"">✨ <strong data-start=""652"" data-end=""669"">Key Features:</strong></p>
<ul data-start=""672"" data-end=""901"">
<li data-section-id=""1ta8byk"" data-start=""672"" data-end=""720"">Stylish navy blue &amp; white stripe tape design</li>
<li data-section-id=""781lpy"" data-start=""721"" data-end=""762"">Soft, breathable &amp; stretchable fabric</li>
<li data-section-id=""1q5l0hi"" data-start=""763"" data-end=""809"">Comfortable tee with fitted leggings pants</li>
<li data-section-id=""19775mt"" data-start=""810"" data-end=""845"">Sporty yet trendy everyday look</li>
<li data-section-id=""1fb2lww"" data-start=""846"" data-end=""901"">Ideal for casual wear, travel, and active lifestyle</li>
</ul>",BBG FASHION,Apparel & Accessories > Clothing > Activewear,Women Tracksuit,women tracksuit,true,Size,XXL,,,,,,,,'10719321,500.0,shopify,97,deny,manual,1699.00,1299.00,true,false,,,,,'10719321,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/f_2.jpg?v=1780754333,1,"",false,,"Shop the Navy Blue and White Striped Tracksuit Set featuring a stylish tape design, breathable fabric, and a comfortable fit—perfect for casual wear, travel, and everyday style.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
copy-of-red-and-white-striped-tracksuit-tape-tee-leggings-pants-set-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/f_3.jpg?v=1780754333,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-red-and-white-striped-tracksuit-tape-tee-leggings-pants-set-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/f_1.jpg?v=1780754333,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-red-and-white-striped-tracksuit-tape-tee-leggings-pants-set-for-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/8ad05904-047a-459f-9725-7709c42c0833_078a5254-d634-4722-9804-73952d053ede.webp?v=1780754333,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
