Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
little-dino-boys-black-t-shirt-shorts-set,,,,,,,,,13-14-months,,,,,,,,'10742017,0.5,,98,deny,manual,999.00,,true,false,,,,,'10742017,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2026-05-23at1.46.31PM.jpg?v=1779526892,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
little-dino-boys-black-t-shirt-shorts-set,,,,,,,,,2-3-years,,,,,,,,'10742018,0.5,,99,deny,manual,999.00,,true,false,,,,,'10742018,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/imgi_40_imgi_45_ChatGPT_Image_Mar_2_2026_08_02_23_PM_1080x_1080x_85e02797-186b-42d5-9e8b-f4b9a2aba668.webp?v=1779526892,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
little-dino-boys-black-t-shirt-shorts-set,,,,,,,,,3-4-years,,,,,,,,'10742019,0.5,,99,deny,manual,999.00,,true,false,,,,,'10742019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
little-dino-boys-black-t-shirt-shorts-set,,,,,,,,,4-5-years,,,,,,,,'10742020,0.5,,99,deny,manual,999.00,,true,false,,,,,'10742020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
little-dino-boys-black-t-shirt-shorts-set,,,,,,,,,6-years,,,,,,,,'10742021,0.5,,98,deny,manual,999.00,,true,false,,,,,'10742021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
golden-lion-printed-kids-set-t-shirt-and-pants-copy,Maroon Panel Pajama Set - Leopard,"<h4>Maroon Panel Pajama Set - Leopard </h4>
<p class=""isSelectedEnd""><span>Experience the perfect combination of comfort and elegance with our Maroon Panel Pajama Set. Designed for modern women who value both style and relaxation, this beautiful pajama set features a rich maroon color with a sophisticated panel design that adds a touch of charm to your loungewear collection.</span></p>
<p class=""isSelectedEnd""><span>Crafted from soft, breathable fabric, this set offers a lightweight feel and all-night comfort. Whether you're relaxing at home, enjoying a cozy evening, or getting ready for a restful sleep, this pajama set keeps you comfortable throughout the day and night.</span></p>
<p class=""isSelectedEnd""><span>✨ Premium soft and breathable fabric</span><br><span>✨ Elegant maroon panel design</span><br><span>✨ Relaxed fit for maximum comfort</span><br><span>✨ Lightweight and skin-friendly material</span><br><span>✨ Perfect for lounging, sleeping, and casual home wear</span></p>
<p class=""isSelectedEnd""><span>The timeless maroon shade gives this pajama set a stylish and sophisticated look, making it a must-have addition to your wardrobe.</span></p>
<p class=""isSelectedEnd""><strong><span>Fabric:</span></strong><span> Soft Jersey Fabric</span><br><strong><span>Style:</span></strong><span> Comfortable Top with Matching Pajama</span><br><strong><span>Color:</span></strong><span> Maroon</span><br><strong><span>Fit:</span></strong><span> Relaxed Fit</span><br><strong><span>Ideal For:</span></strong><span> Daily Wear, Lounging &amp; Sleepwear</span></p>
<p><span>Upgrade your comfort with the Maroon Panel Pajama Set – where style meets relaxation.</span></p>
<p><!----></p>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Pajama Set,Kids Pajama Set,true,Size,1-2-years,product.metafields.shopify.size,,,,,,,'10723160,0.5,shopify,100,deny,manual,1299.00,,true,false,,,,,'10723160,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2026-06-18at5.49.55PM.jpg?v=1781787690,1,"",false,,"Relax in comfort with our Maroon Panel Pajama Set. Soft, breathable fabric, elegant design, and a relaxed fit perfect for lounging and sleepwear.

",5622,,kids,,,,,,,,,,,,,kids,,,,,maroon,,,cotton,,,,,,,1-2-years; 3-4-years; 5-6-years; 7-8-years; 9-10-years,,,unisex,,,,,,,,g,,,true,,,active
golden-lion-printed-kids-set-t-shirt-and-pants-copy,,,,,,,,,3-4-years,,,,,,,,'10723161,0.5,shopify,100,deny,manual,1299.00,,true,false,,,,,'10723161,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2026-06-18at5.49.54PM.jpg?v=1781787692,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
golden-lion-printed-kids-set-t-shirt-and-pants-copy,,,,,,,,,5-6-years,,,,,,,,'10723162,0.5,shopify,100,deny,manual,1299.00,,true,false,,,,,'10723162,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2026-06-18at5.49.54PM_1.jpg?v=1781787691,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
golden-lion-printed-kids-set-t-shirt-and-pants-copy,,,,,,,,,7-8-years,,,,,,,,'10723163,0.5,shopify,100,deny,manual,1299.00,,true,false,,,,,'10723163,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/full_tourser_c6bb27dd-8c5b-43ad-b85c-273b3cd3668f.jpg?v=1776083004,4,Golden Lion Printed Kids Set T Shirt And Pants Copy - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
golden-lion-printed-kids-set-t-shirt-and-pants-copy,,,,,,,,,9-10-years,,,,,,,,'10723164,0.5,shopify,100,deny,manual,1299.00,,true,false,,,,,'10723164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,Mono Sport Shorts Set - Blue,"<h4 data-start=""1769"" data-end=""1956"">Mono Sport Shorts Set - Blue</h4>
<p data-start=""1769"" data-end=""1956"">Stay cool and stylish with the <strong data-start=""1800"" data-end=""1832"">Mono Sport Shorts Set – Blue</strong>. Featuring a fresh blue color with a modern color-block pattern, this set is perfect for everyday comfort and sporty style.</p>
<p data-start=""1958"" data-end=""2049"">Designed with breathable fabric and a relaxed fit, it allows easy movement for active kids.</p>
<p data-start=""2051"" data-end=""2072"">✨ <strong data-start=""2053"" data-end=""2070"">Key Features:</strong></p>
<ul data-start=""2073"" data-end=""2234"">
<li data-section-id=""1l9rwr6"" data-start=""2073"" data-end=""2105"">Cool blue color-block design</li>
<li data-section-id=""1xzd5y7"" data-start=""2106"" data-end=""2134"">Soft &amp; breathable fabric</li>
<li data-section-id=""rl09hx"" data-start=""2135"" data-end=""2160"">Sleeveless sporty top</li>
<li data-section-id=""ixepse"" data-start=""2161"" data-end=""2198"">Comfortable shorts for daily wear</li>
<li data-section-id=""16a5g6j"" data-start=""2199"" data-end=""2234"">Perfect for summer and playtime</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Outfit Sets,kids Sando,Kids Sando Set,true,Size,2-6-months,product.metafields.shopify.size,Color,blue-1,product.metafields.shopify.color-pattern,,,,'10740823,0.0,shopify,100,deny,manual,999.00,,true,true,,,,,'10740823,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_1aecd019-6dfe-46fe-ace7-db585a4fe06a.png?v=1776246316,1,Mono Sport Shorts Set Blue - front view - unisex wear Pakistan,false,,"Shop the Mono Sport Shorts Set in blue featuring a stylish color-block design and breathable fabric—perfect for summer wear, playtime, and everyday comfort.",7313,,kids,,,,,,,,,,,,,kids,,,,,blue-1,,,,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 6-years,,,unisex,,,,,,,,g,,,true,,,active
mono-sport-shorts-set-blue,,,,,,,,,6-12,,,blue-1,,,,,'10740824,0.0,shopify,98,deny,manual,999.00,,true,true,,,,,'10740824,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_47e3ff97-89c5-4cb9-a0bd-0769991d346c.png?v=1776246316,2,Mono Sport Shorts Set Blue - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,,,,,,,,,13-14-months,,,blue-1,,,,,'10740825,0.0,shopify,100,deny,manual,999.00,,true,true,,,,,'10740825,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_5d544cba-a397-4497-966d-bea787bdff6c.png?v=1776246316,3,Mono Sport Shorts Set Blue - side view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,,,,,,,,,2-3-years,,,blue-1,,,,,'10740826,0.0,shopify,97,deny,manual,999.00,,true,true,,,,,'10740826,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_e1842130-b52f-4149-b74e-aec6741c5499.png?v=1776246316,4,Mono Sport Shorts Set Blue - detail shot - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,,,,,,,,,3-4-years,,,blue-1,,,,,'10740827,0.0,shopify,97,deny,manual,999.00,,true,true,,,,,'10740827,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_ea076eef-753c-4a85-9b19-978e112721cc.png?v=1776246316,5,Mono Sport Shorts Set Blue - front view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,,,,,,,,,4-5-years,,,blue-1,,,,,'10740828,0.0,shopify,100,deny,manual,999.00,,true,true,,,,,'10740828,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/imgi_45_ChatGPT_Image_Mar_2_2026_08_02_23_PM_1080x_ab52e177-c77b-4ba7-b5a7-96abe094c637.webp?v=1776246316,6,Red Sleeveless Summer Co Ord Set With Contrast Panels - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-blue,,,,,,,,,6-years,,,blue-1,,,,,'10740829,0.0,shopify,100,deny,manual,999.00,,true,true,,,,,'10740829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,Mono Sport Shorts Set - Yellow,"<h4 data-start=""1030"" data-end=""1222"">Mono Sport Shorts Set - Yellow</h4>
<p data-start=""1030"" data-end=""1222"">Add a bright and energetic touch with the <strong data-start=""1072"" data-end=""1106"">Mono Sport Shorts Set – Yellow</strong>. Designed with a vibrant yellow tone and sporty color-block style, this set brings both comfort and standout style.</p>
<p data-start=""1224"" data-end=""1310"">The lightweight fabric and relaxed fit make it ideal for active kids and warm weather.</p>
<p data-start=""1312"" data-end=""1333"">✨ <strong data-start=""1314"" data-end=""1331"">Key Features:</strong></p>
<ul data-start=""1334"" data-end=""1508"">
<li data-section-id=""1t1agmn"" data-start=""1334"" data-end=""1365"">Bright yellow sporty design</li>
<li data-section-id=""1ulncgd"" data-start=""1366"" data-end=""1407"">Soft, breathable &amp; lightweight fabric</li>
<li data-section-id=""1n45txv"" data-start=""1408"" data-end=""1438"">Sleeveless top for comfort</li>
<li data-section-id=""1a0hjhl"" data-start=""1439"" data-end=""1471"">Easy-fit shorts for movement</li>
<li data-section-id=""w3dcmc"" data-start=""1472"" data-end=""1508"">Ideal for summer and casual wear</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Outfit Sets,kids Sando,Kids Sando Set,true,Size,2-6-months,product.metafields.shopify.size,Color,yellow-1,product.metafields.shopify.color-pattern,,,,'10740817,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10740817,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPTImageMay13_2026_07_40_39PM.webp?v=1778684767,1,"",false,,"Shop the Mono Sport Shorts Set in yellow featuring a vibrant sporty design and breathable fabric—perfect for summer wear, playtime, and everyday comfort.",7313,,,,,,,,,,,,,,,kids; toddlers,,,,,yellow-1,,,,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 5-6-years,,,unisex,,,,,,,,g,,,true,,,active
mono-sport-shorts-set-yellow,,,,,,,,,6-12,,,yellow-1,,,,,'10760324,0.5,,0,deny,manual,999.00,,true,false,,,,,'10760324,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPTImageMay13_2026_07_40_46PM.webp?v=1778684766,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,,,,,,,,,13-14-months,,,yellow-1,,,,,'10760325,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10760325,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPTImageMay13_2026_07_40_48PM.webp?v=1778684766,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,,,,,,,,,2-3-years,,,yellow-1,,,,,'10760326,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10760326,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/imgi_45_ChatGPT_Image_Mar_2_2026_08_02_23_PM_1080x_d744f406-bb8f-4009-8647-d0d61f772a06.webp?v=1776075379,4,Mono Sport Shorts Set Yellow - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,,,,,,,,,3-4-years,,,yellow-1,,,,,'10760327,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10760327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,,,,,,,,,4-5-years,,,yellow-1,,,,,'10760328,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10760328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
mono-sport-shorts-set-yellow,,,,,,,,,5-6-years,,,yellow-1,,,,,'10760329,0.5,shopify,99,deny,manual,999.00,,true,false,,,,,'10760329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
