Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
women-round-neck-lounge-wear-rusty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Sizechart_f1a1ef30-3f74-4d26-b363-651de24b9ced.webp?v=1705864406,6,Sherwood Green Palazzo Lounge Wear For Women Pj Set Article No 52 size chart - measurements guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-black,Women 3 Pieces Night Suit - Rainbow Butterfly | Black,"<h4 data-end=""417"" data-start=""127""><strong>Women's 3 Pieces Night Suit - Rainbow Butterfly | Black</strong></h4>
<p data-end=""396"" data-start=""106"">Upgrade your nightwear collection with this elegant<span> </span><strong data-end=""191"" data-start=""158"">3-Piece Women’s Nightsuit Set</strong>, designed for ultimate comfort and effortless style. This set includes a soft inner top, matching trousers, and a lightweight open-front shrug, making it perfect for relaxing at home or lounging in style.</p>
<p data-end=""678"" data-start=""398"">Crafted from breathable and skin-friendly fabric, it offers a relaxed fit that keeps you comfortable all day and night. The stylish design with a modern silhouette adds a touch of sophistication to your loungewear. Available in multiple colors, so you can pick your favorite mood.</p>
<p data-end=""814"" data-start=""680"">Whether you're winding down after a long day or enjoying a cozy weekend, this 3-piece set is your go-to choice for comfort with style.</p>
<p data-end=""833"" data-start=""816""><strong data-end=""833"" data-start=""816"">Key Features:</strong></p>
<ul data-end=""1064"" data-start=""834"">
<li data-end=""877"" data-start=""834"" data-section-id=""lv81yg"">
<p data-end=""877"" data-start=""836"">3-piece set: Inner top, trouser &amp; shrug</p>
</li>
<li data-end=""919"" data-start=""878"" data-section-id=""1mgmwfr"">
<p data-end=""919"" data-start=""880"">Soft, breathable &amp; comfortable fabric</p>
</li>
<li data-end=""952"" data-start=""920"" data-section-id=""9z9op5"">
<p data-end=""952"" data-start=""922"">Relaxed fit for all-day ease</p>
</li>
<li data-end=""982"" data-start=""953"" data-section-id=""175b4we"">
<p data-end=""982"" data-start=""955"">Stylish and modern design</p>
</li>
<li data-end=""1031"" data-start=""983"" data-section-id=""1xewer6"">
<p data-end=""1031"" data-start=""985"">Perfect for lounging, sleeping &amp; casual wear</p>
</li>
<li data-end=""1064"" data-start=""1032"" data-section-id=""arqrzc"">
<p data-end=""1064"" data-start=""1034"">Available in multiple colors</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Sleepwear & Loungewear > Pajamas,3 Piece Jersey,"3 Piece Nightwear, Premium Quality",true,Size,medium,product.metafields.shopify.size,,,,,,,'10742901,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742901,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/7_29e477a0-695d-4030-a251-a7abdff6c5a3.png?v=1776843872,1,"",false,,"Shop stylish 3-piece women’s nightsuit set with top, trouser & shrug. Soft, comfortable & available in multiple colors—perfect for sleep & lounge wear.",2580,,adult,,,,,,,,,,,,,adults,,,,,grey-1,,,,,,,,,,medium; large; xl; xxl,,,girls,,,,,,,,g,,,true,,,active
womens-3-pieces-night-suit-rainbow-butterfly-black,,,,,,,,,large,,,,,,,,'10742902,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742902,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/8_271a48ef-9437-4448-99a0-02a854a07a11.png?v=1776843872,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-black,,,,,,,,,xl,,,,,,,,'10742903,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742903,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/9_8c177aad-dbc0-4893-b65c-af33ed3bb76e.png?v=1776843871,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-black,,,,,,,,,xxl,,,,,,,,'10742904,0.5,shopify,99,deny,manual,2699.00,,true,false,,,,,'10742904,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_pc_size_chart_f75e78c5-6788-48e8-a904-cb9bade245ab.webp?v=1776412946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-grey,Women 3 Pieces Night Suit - Rainbow Butterfly | Grey,"<h4 data-start=""127"" data-end=""417""><strong>Women's 3 Pieces Night Suit - Rainbow Butterfly | Grey</strong></h4>
<p data-start=""106"" data-end=""396"">Upgrade your nightwear collection with this elegant<span> </span><strong data-start=""158"" data-end=""191"">3-Piece Women’s Nightsuit Set</strong>, designed for ultimate comfort and effortless style. This set includes a soft inner top, matching trousers, and a lightweight open-front shrug, making it perfect for relaxing at home or lounging in style.</p>
<p data-start=""398"" data-end=""678"">Crafted from breathable and skin-friendly fabric, it offers a relaxed fit that keeps you comfortable all day and night. The stylish design with a modern silhouette adds a touch of sophistication to your loungewear. Available in multiple colors, so you can pick your favorite mood.</p>
<p data-start=""680"" data-end=""814"">Whether you're winding down after a long day or enjoying a cozy weekend, this 3-piece set is your go-to choice for comfort with style.</p>
<p data-start=""816"" data-end=""833""><strong data-start=""816"" data-end=""833"">Key Features:</strong></p>
<ul data-start=""834"" data-end=""1064"">
<li data-section-id=""lv81yg"" data-start=""834"" data-end=""877"">
<p data-start=""836"" data-end=""877"">3-piece set: Inner top, trouser &amp; shrug</p>
</li>
<li data-section-id=""1mgmwfr"" data-start=""878"" data-end=""919"">
<p data-start=""880"" data-end=""919"">Soft, breathable &amp; comfortable fabric</p>
</li>
<li data-section-id=""9z9op5"" data-start=""920"" data-end=""952"">
<p data-start=""922"" data-end=""952"">Relaxed fit for all-day ease</p>
</li>
<li data-section-id=""175b4we"" data-start=""953"" data-end=""982"">
<p data-start=""955"" data-end=""982"">Stylish and modern design</p>
</li>
<li data-section-id=""1xewer6"" data-start=""983"" data-end=""1031"">
<p data-start=""985"" data-end=""1031"">Perfect for lounging, sleeping &amp; casual wear</p>
</li>
<li data-section-id=""arqrzc"" data-start=""1032"" data-end=""1064"">
<p data-start=""1034"" data-end=""1064"">Available in multiple colors</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Sleepwear & Loungewear > Pajamas,3 Piece Jersey,"3 Piece Nightwear, Premium Quality",true,Size,medium,product.metafields.shopify.size,,,,,,,'10742897,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742897,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/12_451e8f66-a4d2-4500-8c37-c274bcd8a8c0.png?v=1776843680,1,"",false,,"Shop stylish 3-piece women’s nightsuit set with top, trouser & shrug. Soft, comfortable & available in multiple colors—perfect for sleep & lounge wear.",2580,,adult,,,,,,,,,,,,,adults,,,,,grey-1,,,,,,,,,,medium; large; xl; xxl,,,girls,,,,,,,,g,,,true,,,active
womens-3-pieces-night-suit-rainbow-butterfly-grey,,,,,,,,,large,,,,,,,,'10742898,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742898,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/10_db0cea69-5fa7-44ce-b746-58cbc2307b11.png?v=1776843680,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-grey,,,,,,,,,xl,,,,,,,,'10742899,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742899,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/11_86ef2722-efbe-4bcd-ac90-1496fc21a42e.png?v=1776843681,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-grey,,,,,,,,,xxl,,,,,,,,'10742900,0.5,shopify,99,deny,manual,2699.00,,true,false,,,,,'10742900,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_pc_size_chart_f75e78c5-6788-48e8-a904-cb9bade245ab.webp?v=1776412946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-baby-pink,Women 3 Pieces Night Suit - Rainbow Butterfly | Baby Pink,"<h4 data-start=""127"" data-end=""417"">Women's 3 Pieces Night Suit - Rainbow Butterfly | Baby Pink</h4>
<p data-start=""106"" data-end=""396"">Upgrade your nightwear collection with this elegant<span> </span><strong data-start=""158"" data-end=""191"">3-Piece Women’s Nightsuit Set</strong>, designed for ultimate comfort and effortless style. This set includes a soft inner top, matching trousers, and a lightweight open-front shrug, making it perfect for relaxing at home or lounging in style.</p>
<p data-start=""398"" data-end=""678"">Crafted from breathable and skin-friendly fabric, it offers a relaxed fit that keeps you comfortable all day and night. The stylish design with a modern silhouette adds a touch of sophistication to your loungewear. Available in multiple colors, so you can pick your favorite mood.</p>
<p data-start=""680"" data-end=""814"">Whether you're winding down after a long day or enjoying a cozy weekend, this 3-piece set is your go-to choice for comfort with style.</p>
<p data-start=""816"" data-end=""833""><strong data-start=""816"" data-end=""833"">Key Features:</strong></p>
<ul data-start=""834"" data-end=""1064"">
<li data-section-id=""lv81yg"" data-start=""834"" data-end=""877"">
<p data-start=""836"" data-end=""877"">3-piece set: Inner top, trouser &amp; shrug</p>
</li>
<li data-section-id=""1mgmwfr"" data-start=""878"" data-end=""919"">
<p data-start=""880"" data-end=""919"">Soft, breathable &amp; comfortable fabric</p>
</li>
<li data-section-id=""9z9op5"" data-start=""920"" data-end=""952"">
<p data-start=""922"" data-end=""952"">Relaxed fit for all-day ease</p>
</li>
<li data-section-id=""175b4we"" data-start=""953"" data-end=""982"">
<p data-start=""955"" data-end=""982"">Stylish and modern design</p>
</li>
<li data-section-id=""1xewer6"" data-start=""983"" data-end=""1031"">
<p data-start=""985"" data-end=""1031"">Perfect for lounging, sleeping &amp; casual wear</p>
</li>
<li data-section-id=""arqrzc"" data-start=""1032"" data-end=""1064"">
<p data-start=""1034"" data-end=""1064"">Available in multiple colors</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Sleepwear & Loungewear > Pajamas,3 Piece Jersey,"3 Piece Nightwear, Premium Quality",true,Size,medium,product.metafields.shopify.size,,,,,,,'10742893,0.5,shopify,100,deny,manual,2499.00,,true,false,,,,,'10742893,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_c307dc27-dd32-478a-9e0c-d839f5f928d5.png?v=1776843230,1,"",false,,"Shop stylish 3-piece women’s nightsuit set with top, trouser & shrug. Soft, comfortable & available in multiple colors—perfect for sleep & lounge wear.",2580,,adult,,,,,,,,,,,,,adults,,,,,grey-1,,,,,,,,,,medium; large; xl; xxl,,,girls,,,,,,,,g,,,true,,,active
womens-3-pieces-night-suit-rainbow-butterfly-baby-pink,,,,,,,,,large,,,,,,,,'10742894,0.5,shopify,100,deny,manual,2499.00,,true,false,,,,,'10742894,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_8920a8c8-d9d7-4e6f-a105-5f1394a88517.png?v=1776843230,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-baby-pink,,,,,,,,,xl,,,,,,,,'10742895,0.5,shopify,100,deny,manual,2499.00,,true,false,,,,,'10742895,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/6_80dc379f-5e15-47fb-801a-db27ccaba5e7.png?v=1776843230,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-baby-pink,,,,,,,,,xxl,,,,,,,,'10742896,0.5,shopify,100,deny,manual,2699.00,,true,false,,,,,'10742896,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_pc_size_chart_f75e78c5-6788-48e8-a904-cb9bade245ab.webp?v=1776412946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-red,Women 3 Pieces Night Suit - Rainbow Butterfly | Red,"<h4 data-start=""127"" data-end=""417"">Women's 3 Pieces Night Suit - Rainbow Butterfly | Red</h4>
<p data-start=""106"" data-end=""396"">Upgrade your nightwear collection with this elegant<span> </span><strong data-start=""158"" data-end=""191"">3-Piece Women’s Nightsuit Set</strong>, designed for ultimate comfort and effortless style. This set includes a soft inner top, matching trousers, and a lightweight open-front shrug, making it perfect for relaxing at home or lounging in style.</p>
<p data-start=""398"" data-end=""678"">Crafted from breathable and skin-friendly fabric, it offers a relaxed fit that keeps you comfortable all day and night. The stylish design with a modern silhouette adds a touch of sophistication to your loungewear. Available in multiple colors, so you can pick your favorite mood.</p>
<p data-start=""680"" data-end=""814"">Whether you're winding down after a long day or enjoying a cozy weekend, this 3-piece set is your go-to choice for comfort with style.</p>
<p data-start=""816"" data-end=""833""><strong data-start=""816"" data-end=""833"">Key Features:</strong></p>
<ul data-start=""834"" data-end=""1064"">
<li data-section-id=""lv81yg"" data-start=""834"" data-end=""877"">
<p data-start=""836"" data-end=""877"">3-piece set: Inner top, trouser &amp; shrug</p>
</li>
<li data-section-id=""1mgmwfr"" data-start=""878"" data-end=""919"">
<p data-start=""880"" data-end=""919"">Soft, breathable &amp; comfortable fabric</p>
</li>
<li data-section-id=""9z9op5"" data-start=""920"" data-end=""952"">
<p data-start=""922"" data-end=""952"">Relaxed fit for all-day ease</p>
</li>
<li data-section-id=""175b4we"" data-start=""953"" data-end=""982"">
<p data-start=""955"" data-end=""982"">Stylish and modern design</p>
</li>
<li data-section-id=""1xewer6"" data-start=""983"" data-end=""1031"">
<p data-start=""985"" data-end=""1031"">Perfect for lounging, sleeping &amp; casual wear</p>
</li>
<li data-section-id=""arqrzc"" data-start=""1032"" data-end=""1064"">
<p data-start=""1034"" data-end=""1064"">Available in multiple colors</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Sleepwear & Loungewear > Pajamas,3 Piece Jersey,"3 Piece Nightwear, Premium Quality",true,Size,medium,product.metafields.shopify.size,,,,,,,'10742885,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742885,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_ed15e371-6e97-4073-8880-7c7faf7ac8e8.png?v=1776841599,1,"",false,,"Shop stylish 3-piece women’s nightsuit set with top, trouser & shrug. Soft, comfortable & available in multiple colors—perfect for sleep & lounge wear.",2580,,adult,,,,,,,,,,,,,adults,,,,,grey-1,,,,,,,,,,medium; large; xl; xxl,,,girls,,,,,,,,g,,,true,,,active
womens-3-pieces-night-suit-rainbow-butterfly-red,,,,,,,,,large,,,,,,,,'10742886,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742886,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_9b5a37c1-fe7b-4d2c-b685-f13d830853be.png?v=1776841600,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-red,,,,,,,,,xl,,,,,,,,'10742887,0.5,shopify,99,deny,manual,2499.00,,true,false,,,,,'10742887,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_e9eab739-d4c9-4a1c-8600-10977f4b4227.png?v=1776841599,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
womens-3-pieces-night-suit-rainbow-butterfly-red,,,,,,,,,xxl,,,,,,,,'10742888,0.5,shopify,99,deny,manual,2699.00,,true,false,,,,,'10742888,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_pc_size_chart_f75e78c5-6788-48e8-a904-cb9bade245ab.webp?v=1776412946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
